Index_ID,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
27503,6629979,Closed,currency 1,-1656,0,-958.0,-804.0,,0,0.0,0.0,0.0,0.0,Credit card,-798,3672.0
27505,6297511,Closed,currency 1,-1270,0,-965.0,-965.0,,0,71487.0,0.0,0.0,0.0,Consumer credit,-962,
27506,6224546,Closed,currency 1,-202,0,-21.0,-111.0,,0,143910.0,0.0,0.0,0.0,Consumer credit,-105,3555.0
27510,6132062,Closed,currency 1,-872,0,-142.0,-142.0,7713.0,0,363181.5,0.0,0.0,0.0,Consumer credit,-142,27000.0
27511,5540586,Active,currency 1,-472,0,1354.0,,,0,445500.0,381037.5,0.0,0.0,Consumer credit,-21,
27512,5421453,Closed,currency 1,-1333,0,-1121.0,-1149.0,29340.0,0,146880.0,0.0,0.0,0.0,Consumer credit,-908,
27513,6350607,Closed,currency 1,-454,0,-89.0,-381.0,,0,511659.0,,,0.0,Consumer credit,-381,
27514,5898909,Active,currency 1,-515,0,581.0,,,0,342000.0,216693.0,0.0,0.0,Consumer credit,-23,20556.0
27516,5839989,Closed,currency 1,-2831,0,-2650.0,-2620.0,,0,23220.0,0.0,0.0,0.0,Consumer credit,-2619,
27518,6450819,Closed,currency 1,-716,0,-350.0,-350.0,0.0,0,69124.77,0.0,0.0,0.0,Consumer credit,-344,
27519,6042931,Closed,currency 1,-1492,0,-396.0,-365.0,,0,279000.0,0.0,0.0,0.0,Consumer credit,-357,
27522,5035635,Closed,currency 1,-1750,0,-1568.0,-1570.0,,0,26770.5,0.0,0.0,0.0,Consumer credit,-1530,24750.0
27523,5895237,Closed,currency 1,-2890,0,-2678.0,-2707.0,0.0,0,29222.46,0.0,0.0,0.0,Consumer credit,-2707,
27524,5216652,Active,currency 1,-876,0,-146.0,,,0,180000.0,0.0,0.0,0.0,Consumer credit,-28,
27525,6518975,Closed,currency 1,-1530,0,-1164.0,-1190.0,,0,130572.0,0.0,0.0,0.0,Consumer credit,-1190,0.0
27526,6564236,Active,currency 1,-572,0,1254.0,,,0,220500.0,0.0,0.0,0.0,Consumer credit,-210,
27531,5948724,Active,currency 1,-163,0,933.0,,,0,0.0,0.0,0.0,0.0,Credit card,-55,13500.0
27532,6195704,Closed,currency 1,-2844,0,-989.0,-1808.0,,0,451170.0,0.0,,0.0,Consumer credit,-534,
27533,6035291,Closed,currency 1,-2418,0,-2053.0,-2032.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-2026,
27537,6395376,Closed,currency 1,-1581,0,-1427.0,-1427.0,,0,43906.5,0.0,,0.0,Consumer credit,-555,
27538,5235745,Closed,currency 1,-2415,0,-2050.0,-2181.0,,0,90000.0,0.0,0.0,0.0,Credit card,-2168,0.0
27540,6525324,Closed,currency 1,-1921,0,7666.0,-649.0,,0,5827500.0,0.0,0.0,0.0,Mortgage,-115,
27541,5111222,Closed,currency 1,-1149,0,-844.0,-843.0,,0,40716.0,0.0,0.0,0.0,Consumer credit,-843,
27542,5211229,Active,currency 1,-240,0,856.0,,35455.5,0,976140.0,833607.0,,0.0,Consumer credit,-8,
27544,5745147,Closed,currency 1,-2256,0,-2106.0,-2107.0,,0,21496.5,0.0,0.0,0.0,Consumer credit,-1718,
27546,6641677,Active,currency 1,-96,0,116.0,,,0,27069.84,14073.48,,0.0,Consumer credit,-2,
27548,6459207,Active,currency 1,-266,0,96.0,,,0,100399.5,35518.5,0.0,0.0,Consumer credit,-25,
27551,5216378,Closed,currency 1,-1934,0,-1607.0,-1605.0,,0,45900.0,0.0,0.0,0.0,Consumer credit,-1297,
27553,6584929,Closed,currency 1,-2715,0,-1983.0,-1983.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-922,
27554,5457653,Closed,currency 1,-1111,0,-380.0,-866.0,,0,758695.5,,,0.0,Consumer credit,-860,
27555,5247693,Active,currency 1,-588,0,30969.0,,,0,112500.0,0.0,112500.0,0.0,Credit card,-5,
27557,6136752,Closed,currency 1,-363,0,2.0,-85.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-38,
27559,6268310,Active,currency 1,-72,0,1036.0,,,0,58500.0,60619.5,0.0,0.0,Credit card,-14,
27560,6413737,Active,currency 1,-541,0,556.0,,,0,200893.5,120514.5,0.0,0.0,Consumer credit,-22,
27561,6053760,Closed,currency 1,-826,0,-459.0,-458.0,,0,118525.5,0.0,0.0,0.0,Consumer credit,-457,72000.0
27563,6022125,Active,currency 1,-290,0,75.0,,6679.305,0,105120.0,32130.0,0.0,0.0,Consumer credit,-16,9621.0
27564,5081074,Closed,currency 1,-1992,0,-1658.0,-1687.0,0.0,0,76603.95,0.0,0.0,0.0,Consumer credit,-1687,
27565,6581331,Active,currency 1,-366,0,27498.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-231,
27566,5172251,Closed,currency 1,-2841,0,-2659.0,-2589.0,,0,24705.0,0.0,0.0,0.0,Consumer credit,-2586,
27568,6806295,Closed,currency 1,-2529,0,-2345.0,-2330.0,,0,32494.5,0.0,,0.0,Consumer credit,-531,
27569,5155112,Active,currency 1,-215,0,-28.0,,,0,23114.925,19400.58,,0.0,Consumer credit,-158,3802.725
27570,5373412,Active,currency 1,-35,0,1791.0,,,0,888156.0,0.0,,0.0,Consumer credit,-2,
27571,6799868,Active,currency 1,-177,0,922.0,,,0,1350000.0,1228095.0,0.0,0.0,Consumer credit,-10,
27572,5210325,Closed,currency 1,-2615,0,-2310.0,-2310.0,,0,82935.0,0.0,0.0,0.0,Consumer credit,-725,
27573,5042879,Closed,currency 1,-1430,0,-1115.0,-1115.0,4.5,0,128250.0,,,0.0,Consumer credit,-1113,
27575,6813359,Closed,currency 1,-1177,0,1073.0,-455.0,16470.36,0,90000.0,217761.435,191738.565,0.0,Credit card,-455,
27576,5216954,Closed,currency 1,-2575,0,-2360.0,-2328.0,16072.425,0,26682.21,0.0,0.0,0.0,Consumer credit,-2208,
27577,6318719,Closed,currency 1,-1361,0,-1054.0,-1053.0,0.0,0,63320.985,0.0,0.0,0.0,Consumer credit,-955,0.0
27579,6424488,Closed,currency 1,-149,0,216.0,-115.0,,0,240120.0,0.0,0.0,0.0,Consumer credit,-59,0.0
27581,6060542,Closed,currency 2,-2543,0,-1447.0,-2503.0,,0,2186244.0,0.0,,0.0,Car loan,-2503,0.0
27582,5733195,Active,currency 1,-448,0,-147.0,,,0,112500.0,105655.5,0.0,0.0,Credit card,-58,
27583,6007238,Closed,currency 1,-779,0,-567.0,-596.0,,0,44802.0,0.0,,0.0,Consumer credit,-594,
27584,6629998,Active,currency 1,-100,0,-70.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-98,
27586,6576457,Closed,currency 1,-639,0,-59.0,-149.0,,0,41770.71,0.0,,0.0,Consumer credit,-147,
27587,5261551,Closed,currency 1,-1155,0,-758.0,-818.0,0.0,0,119745.0,0.0,0.0,0.0,Consumer credit,-818,
27588,5193837,Active,currency 1,-298,0,,,,0,450000.0,,,0.0,Credit card,-24,31720.5
27590,5740946,Closed,currency 1,-648,0,-313.0,-586.0,0.0,0,92159.28,0.0,0.0,0.0,Consumer credit,-586,
27591,5793634,Closed,currency 1,-2177,0,-1843.0,-1872.0,0.0,0,125104.5,0.0,0.0,0.0,Consumer credit,-1872,
27592,5882614,Closed,currency 1,-733,0,-368.0,-521.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-127,
27594,6471261,Closed,currency 1,-1945,0,-849.0,-1216.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-579,0.0
27595,6349772,Closed,currency 1,-2329,0,-2131.0,-2131.0,,0,103275.0,0.0,0.0,0.0,Consumer credit,-1397,
27596,6800693,Active,currency 1,-865,0,969.0,,,0,0.0,0.0,0.0,0.0,Credit card,-41,0.0
27597,6639821,Closed,currency 1,-692,0,38.0,-238.0,,0,130500.0,0.0,0.0,0.0,Consumer credit,-119,7848.0
27599,6584091,Active,currency 1,-181,0,1629.0,,,0,0.0,0.0,0.0,0.0,Credit card,-24,
27600,5158428,Closed,currency 1,-2125,0,-1759.0,-1735.0,,0,30100.5,0.0,0.0,0.0,Consumer credit,-704,
27601,5307235,Active,currency 1,-321,0,1505.0,,,0,1332000.0,1224153.0,0.0,0.0,Consumer credit,-38,0.0
27602,5622228,Active,currency 1,-249,0,691.0,,,0,45000.0,47385.0,0.0,0.0,Credit card,-11,
27603,5042667,Closed,currency 1,-1382,0,-1076.0,-1107.0,,0,97200.0,0.0,0.0,0.0,Consumer credit,-1107,
27607,5976666,Active,currency 1,-26,0,277.0,,,0,83389.5,,,0.0,Consumer credit,-11,76500.0
27608,6425936,Active,currency 1,-1341,0,486.0,,,0,693000.0,270247.5,0.0,0.0,Consumer credit,-23,
27609,5416396,Sold,currency 1,-2176,0,-1998.0,,,0,48915.0,,,0.0,Credit card,-2176,0.0
27610,5318296,Closed,currency 1,-752,0,-630.0,-660.0,,0,15754.5,0.0,0.0,0.0,Consumer credit,-658,
27613,5242197,Active,currency 1,-46,0,321.0,,,0,477000.0,502605.0,,0.0,Consumer credit,-19,47700.0
27614,6262836,Closed,currency 1,-1341,0,-610.0,-610.0,,0,945378.0,0.0,0.0,0.0,Consumer credit,-608,0.0
27615,5037831,Active,currency 1,-237,0,1021.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-44,
27617,5189863,Closed,currency 1,-2827,0,-2493.0,-2516.0,7920.0,0,71215.65,0.0,0.0,0.0,Consumer credit,-2492,
27620,5537206,Closed,currency 1,-406,0,-41.0,-68.0,,0,454500.0,0.0,0.0,0.0,Consumer credit,-54,0.0
27621,5065397,Active,currency 1,-324,0,41.0,,,0,87210.0,17797.5,,0.0,Consumer credit,-16,
27623,5909537,Closed,currency 1,-1628,0,-1440.0,-1440.0,,0,77404.5,,,0.0,Consumer credit,-1440,
27625,5074107,Closed,currency 1,-1504,0,-1320.0,-1320.0,18619.695,0,110250.0,0.0,0.0,0.0,Consumer credit,-1317,
27626,6525141,Closed,currency 1,-510,0,-206.0,-236.0,,0,138825.0,0.0,,0.0,Consumer credit,-40,15291.0
27627,6490162,Active,currency 1,-229,0,963.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-81,
27628,6429610,Closed,currency 1,-1998,0,-1632.0,-1611.0,,0,110349.0,0.0,0.0,0.0,Consumer credit,-984,0.0
27631,6276047,Active,currency 1,-558,0,-193.0,,0.0,0,51398.55,0.0,0.0,0.0,Consumer credit,-542,
27632,6531935,Closed,currency 1,-1035,0,-669.0,-662.0,,0,72900.0,0.0,0.0,0.0,Consumer credit,-661,
27633,5388224,Closed,currency 1,-113,0,-18.0,-18.0,0.0,0,256928.805,0.0,0.0,0.0,Consumer credit,-18,
27634,5066998,Closed,currency 1,-2906,0,-2626.0,-2626.0,,0,52578.0,,,0.0,Credit card,-2626,0.0
27636,6783145,Active,currency 1,-174,0,1034.0,,,0,135000.0,45076.5,0.0,0.0,Credit card,-82,
27637,5371395,Closed,currency 1,-2490,0,-1394.0,-2009.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-517,
27641,5448869,Closed,currency 1,-1185,0,-994.0,-994.0,,0,224325.0,0.0,0.0,0.0,Consumer credit,-993,
27642,6296380,Active,currency 1,-178,0,1648.0,,,0,187200.0,177129.0,0.0,0.0,Consumer credit,-21,
27643,6354576,Active,currency 1,-419,0,677.0,,,0,176850.0,170518.5,,0.0,Consumer credit,-13,14625.0
27644,5973186,Active,currency 1,-2853,0,-297.0,,7200.0,0,225000.0,-27.72,90027.72,0.0,Credit card,-632,
27646,5418449,Closed,currency 1,-665,0,1161.0,-320.0,,0,1145497.5,,,0.0,Consumer credit,-320,
27648,5969943,Closed,currency 1,-993,0,-809.0,-809.0,,0,120541.5,0.0,0.0,0.0,Consumer credit,-777,0.0
27649,5092038,Closed,currency 1,-1868,0,-1656.0,-1746.0,,0,50107.5,0.0,,0.0,Consumer credit,-729,
27650,5243988,Closed,currency 1,-2203,0,-1623.0,-1652.0,0.0,0,105019.83,0.0,0.0,0.0,Consumer credit,-1652,
27651,6429042,Closed,currency 1,-1934,0,-1752.0,-1733.0,,0,84771.0,0.0,0.0,0.0,Consumer credit,-984,0.0
27652,6211673,Active,currency 1,-174,0,191.0,,,0,79617.6,44025.345,,0.0,Consumer credit,-4,6714.27
27654,5706028,Closed,currency 1,-2515,0,-2147.0,-2038.0,4.5,0,58500.0,,,0.0,Consumer credit,-2033,
27656,6500797,Active,currency 1,-77,0,-47.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-18,
27657,6590127,Closed,currency 1,-1128,0,-762.0,-755.0,,0,490500.0,0.0,0.0,0.0,Consumer credit,-738,
27658,5547641,Active,currency 1,-985,0,842.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-682,
27659,5433517,Closed,currency 1,-2839,0,-2474.0,-2460.0,,0,45000.0,,,0.0,Consumer credit,-2460,
27660,5496692,Closed,currency 1,-364,0,-30.0,-30.0,,0,99360.0,0.0,0.0,0.0,Consumer credit,-28,
27661,5137554,Closed,currency 1,-812,0,-690.0,-689.0,,0,18891.0,0.0,0.0,0.0,Consumer credit,-688,
27664,5312988,Closed,currency 1,-1791,0,-1457.0,-1486.0,8370.0,0,64715.85,0.0,0.0,0.0,Consumer credit,-1486,
27669,5015988,Closed,currency 1,-1241,0,-874.0,-874.0,,0,43348.5,0.0,0.0,0.0,Consumer credit,-689,
27670,5123203,Closed,currency 1,-300,0,-88.0,-267.0,,0,74512.8,0.0,,0.0,Consumer credit,-263,
27671,6493135,Active,currency 1,-167,0,958.0,,,0,18000.0,0.0,0.0,0.0,Credit card,-19,
27673,5941514,Active,currency 1,-59,0,309.0,,0.0,0,95670.0,89797.185,0.0,0.0,Consumer credit,-8,
27675,6469962,Active,currency 1,-275,0,30993.0,,,0,58500.0,3073.5,55426.5,0.0,Credit card,-213,
27676,5238268,Closed,currency 1,-2695,0,-2389.0,-2364.0,,0,74047.5,0.0,0.0,0.0,Consumer credit,-906,
27677,6101603,Closed,currency 1,-960,0,-655.0,-724.0,,0,49500.0,0.0,0.0,0.0,Consumer credit,-722,
27680,5143252,Active,currency 1,-1008,0,118.0,,,0,202500.0,32586.48,,0.0,Consumer credit,-30,0.0
27681,6768297,Active,currency 1,-638,0,1004.0,,,0,1480500.0,1109925.0,0.0,0.0,Consumer credit,-24,
27684,5117153,Active,currency 1,-1171,0,-97.0,,,0,270000.0,270580.5,0.0,0.0,Credit card,-26,0.0
27685,5502045,Active,currency 1,-698,0,388.0,,,0,225000.0,236304.0,0.0,0.0,Credit card,-19,14040.0
27686,5809690,Closed,currency 1,-669,0,-549.0,-578.0,,0,45000.0,0.0,,0.0,Consumer credit,-573,
27689,5501098,Active,currency 1,-750,0,340.0,,,0,90000.0,25056.0,0.0,0.0,Consumer credit,-2,11758.5
27690,5887116,Active,currency 1,-799,0,,,,0,148500.0,91980.0,,0.0,Consumer credit,-32,
27691,5532194,Active,currency 1,-636,0,27442.0,,,0,432000.0,0.0,0.0,0.0,Credit card,-349,
27693,6158805,Closed,currency 1,-1133,0,-401.0,-742.0,,0,180000.0,0.0,,0.0,Consumer credit,-411,
27694,6597104,Closed,currency 1,-1897,0,-1563.0,-1773.0,0.0,0,129435.75,0.0,0.0,0.0,Consumer credit,-1773,
27695,6148156,Closed,currency 1,-1744,0,-1500.0,-1515.0,,0,26828.595,0.0,,0.0,Consumer credit,-793,14233.5
27697,5503015,Closed,currency 1,-682,0,1161.0,,,0,0.0,0.0,,0.0,Credit card,-406,
27700,5027117,Active,currency 1,-1051,0,9894.0,,0.0,0,45000.0,,,0.0,Credit card,-1050,
27703,5735611,Closed,currency 1,-269,0,-141.0,-136.0,,0,27000.0,0.0,0.0,0.0,Credit card,-133,
27704,6780079,Closed,currency 1,-501,0,-320.0,-310.0,7044.525,0,46251.0,0.0,0.0,0.0,Consumer credit,-310,
27706,5423264,Closed,currency 1,-2665,0,-2388.0,-2388.0,,0,34488.0,0.0,0.0,0.0,Consumer credit,-839,
27707,5686161,Active,currency 1,-1114,0,-446.0,,,0,0.0,0.0,0.0,0.0,Credit card,-13,
27708,6324134,Closed,currency 1,-2503,0,-2184.0,-2184.0,,0,84645.0,0.0,0.0,0.0,Consumer credit,-2169,
27709,5248154,Closed,currency 1,-1249,0,-1035.0,-1064.0,,0,75678.84,0.0,,0.0,Consumer credit,-702,
27711,5140747,Active,currency 1,-925,0,901.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-651,
27712,5596038,Active,currency 1,-419,0,1407.0,,,0,531000.0,464962.5,0.0,0.0,Consumer credit,-12,
27713,6093867,Active,currency 1,-1185,0,-61.0,,,0,45000.0,0.0,45000.0,0.0,Credit card,-126,
27715,5906406,Active,currency 1,-474,0,1352.0,,35473.77,0,2926588.23,2479694.94,0.0,0.0,Car loan,-19,84022.2
27716,6022932,Closed,currency 1,-1968,0,-1790.0,-1101.0,,0,30496.5,,,0.0,Consumer credit,-1098,0.0
27718,5729904,Active,currency 1,-354,0,1472.0,,,0,981000.0,298543.5,0.0,0.0,Consumer credit,-37,9535.5
27720,6099736,Closed,currency 1,-668,0,1159.0,-549.0,0.0,0,2069711.55,0.0,0.0,0.0,Car loan,-536,
27723,5080134,Closed,currency 1,-2548,0,-1452.0,-1541.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-464,
27724,5885636,Active,currency 1,-1988,0,-701.0,,,0,11250.0,0.0,0.0,0.0,Credit card,-30,
27725,5188275,Closed,currency 1,-2520,0,-2184.0,-2213.0,0.0,0,116570.25,0.0,0.0,0.0,Consumer credit,-2213,
27726,5971851,Closed,currency 1,-1927,0,-851.0,-851.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-830,0.0
27729,6027549,Closed,currency 1,-2871,0,-2324.0,-2458.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-1126,
27730,6042804,Closed,currency 1,-2577,0,-1846.0,-711.0,,0,144000.0,0.0,0.0,0.0,Consumer credit,-709,
27731,5024191,Active,currency 1,-1775,0,-1068.0,,,0,0.0,0.0,0.0,0.0,Credit card,-37,
27734,5485240,Active,currency 1,-1164,0,1011.0,,,0,603000.0,200614.5,0.0,0.0,Credit card,-27,
27736,6778740,Active,currency 1,-263,0,-14.0,,,0,324000.0,0.0,0.0,0.0,Credit card,-27,67950.0
27737,6487601,Closed,currency 1,-512,0,-151.0,-424.0,,0,105705.0,0.0,,0.0,Consumer credit,-376,
27738,5966560,Active,currency 1,-329,0,1022.0,,,0,225000.0,113611.5,0.0,0.0,Credit card,-45,
27739,5923993,Closed,currency 1,-465,0,-373.0,-401.0,,0,65700.0,0.0,0.0,0.0,Consumer credit,-104,0.0
27740,5669493,Active,currency 1,-373,0,1029.0,,,0,540000.0,519651.0,0.0,0.0,Credit card,-23,
27741,5221697,Closed,currency 1,-980,0,-705.0,-705.0,,0,81189.0,0.0,0.0,0.0,Consumer credit,-679,
27742,5607290,Closed,currency 1,-1092,0,-695.0,-724.0,,0,86539.59,0.0,,0.0,Consumer credit,-690,
27743,5224464,Closed,currency 1,-1113,0,-931.0,-1018.0,,0,109309.5,0.0,0.0,0.0,Consumer credit,-1017,2250.0
27744,6471286,Active,currency 1,-481,0,249.0,,,0,233100.0,100197.0,0.0,0.0,Consumer credit,-23,6750.0
27745,5454019,Active,currency 1,-2783,0,8829.0,,,0,139500.0,,,0.0,Credit card,-17,10392.3
27748,5481106,Closed,currency 1,-2884,0,-2488.0,-2700.0,0.0,0,62173.8,0.0,0.0,0.0,Consumer credit,-2700,
27750,6154545,Active,currency 1,-308,0,31073.0,,,0,0.0,0.0,,0.0,Credit card,-17,
27751,6087039,Closed,currency 1,-1509,0,-1206.0,-1206.0,,0,88290.0,0.0,0.0,0.0,Consumer credit,-1206,
27752,5824412,Closed,currency 1,-1458,0,-1183.0,-1183.0,0.0,0,88155.0,0.0,0.0,0.0,Consumer credit,-1183,0.0
27756,5029811,Closed,currency 1,-1284,0,,-949.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-305,
27757,5660263,Closed,currency 1,-1525,0,-613.0,-1297.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-1295,
27758,5180620,Active,currency 1,-292,0,804.0,,,0,1233180.0,1005120.0,0.0,0.0,Consumer credit,-15,15115.5
27759,6007248,Active,currency 1,-1427,0,-713.0,,,0,0.0,0.0,0.0,0.0,Credit card,-25,
27761,5856500,Closed,currency 1,-1360,0,-1000.0,-1047.0,,0,225000.0,,,0.0,Consumer credit,-1047,
27762,5584840,Closed,currency 1,-2920,0,-2542.0,-2528.0,,0,45000.0,,,0.0,Consumer credit,-2528,
27763,6023144,Closed,currency 1,-1961,0,-865.0,-863.0,,0,337500.0,0.0,0.0,0.0,Consumer credit,-472,0.0
27765,6583260,Closed,currency 1,-2819,0,-993.0,-1949.0,,0,1125000.0,0.0,0.0,0.0,Car loan,-500,
27767,5893506,Closed,currency 1,-2285,0,-459.0,-506.0,,0,585000.0,0.0,0.0,0.0,Consumer credit,-132,
27768,6512441,Closed,currency 1,-2597,0,-2049.0,-2072.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-1304,
27769,5158504,Closed,currency 1,-1064,0,-697.0,-697.0,,0,140116.5,0.0,0.0,0.0,Consumer credit,-697,
27770,6232061,Active,currency 1,-633,0,1193.0,,,0,256500.0,203589.0,0.0,0.0,Consumer credit,-18,
27771,6155487,Closed,currency 1,-1209,0,627.0,-386.0,,0,427500.0,0.0,,0.0,Credit card,-224,8253.0
27772,5173248,Active,currency 1,-332,0,1096.0,,,0,112500.0,0.0,0.0,0.0,Credit card,-8,
27773,6018744,Closed,currency 1,-2436,0,-2222.0,-2250.0,0.0,0,20880.0,0.0,0.0,0.0,Consumer credit,-2250,
27774,6289424,Closed,currency 1,-1543,0,-1329.0,-1329.0,12690.0,0,27662.4,0.0,0.0,0.0,Consumer credit,-911,
27777,6351910,Closed,currency 1,-838,0,1007.0,,,0,0.0,0.0,,0.0,Credit card,-471,4500.0
27778,5743930,Active,currency 1,-180,0,1645.0,,,0,2250000.0,,,0.0,Consumer credit,-13,
27779,5020672,Closed,currency 1,-1752,0,-1480.0,-936.0,,0,20209.5,,,0.0,Consumer credit,-933,
27781,6252249,Closed,currency 1,-1872,0,12915.0,-173.0,,0,135000.0,0.0,0.0,0.0,Credit card,-144,
27782,5170331,Active,currency 1,-302,0,12723.0,,,0,261000.0,0.0,261000.0,0.0,Credit card,-24,
27784,5013190,Active,currency 1,-1064,0,,,,0,0.0,0.0,,0.0,Credit card,-186,
27785,6413422,Active,currency 1,-16,0,1080.0,,,0,162000.0,162000.0,,0.0,Consumer credit,-16,
27786,6532624,Active,currency 1,-1218,0,-1038.0,,,0,62766.0,33232.5,,0.0,Consumer credit,-423,
27787,6496528,Active,currency 1,-2835,0,-1719.0,,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-614,
27788,5033499,Active,currency 1,-204,0,1622.0,,,0,396000.0,366403.5,0.0,0.0,Consumer credit,-2,12559.5
27790,6768890,Active,currency 1,-2890,0,-1787.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-608,
27791,5706247,Closed,currency 1,-2017,0,-1682.0,-1739.0,,0,68132.7,0.0,,0.0,Consumer credit,-716,
27795,6533978,Closed,currency 1,-1514,0,-1180.0,-1300.0,8190.0,0,61956.54,0.0,0.0,0.0,Consumer credit,-1300,
27796,5739755,Active,currency 1,-756,0,,,0.0,0,225000.0,2803.5,222193.125,0.0,Credit card,-19,
27797,5842584,Closed,currency 1,-2548,0,-2335.0,-2364.0,0.0,0,18736.29,0.0,0.0,0.0,Consumer credit,-2364,
27798,6071469,Active,currency 1,-236,0,729.0,,,0,58500.0,41629.5,0.0,0.0,Credit card,-19,0.0
27799,5883835,Active,currency 1,-77,0,1019.0,,,0,169191.0,164857.5,,0.0,Consumer credit,-12,8131.5
27801,6412717,Active,currency 1,-694,0,-8.0,,,0,22500.0,0.0,0.0,0.0,Credit card,-4,
27802,5072663,Active,currency 1,-299,0,1019.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-67,
27803,6081852,Active,currency 1,-119,0,246.0,,,0,0.0,0.0,0.0,0.0,Credit card,-6,
27804,6366669,Closed,currency 1,-440,0,-259.0,-410.0,,0,99540.0,0.0,0.0,0.0,Consumer credit,-401,14593.5
27805,5033776,Closed,currency 1,-1249,0,-1035.0,-1035.0,0.0,0,99226.08,0.0,0.0,0.0,Consumer credit,-759,32400.0
27806,5379358,Active,currency 1,-763,0,1063.0,,,0,981000.0,734539.5,0.0,0.0,Consumer credit,-39,
27807,6503261,Active,currency 1,-1175,0,-988.0,,,0,64350.0,0.0,0.0,0.0,Consumer credit,-337,
27808,5180538,Closed,currency 1,-430,0,-126.0,-126.0,,0,102334.5,0.0,0.0,0.0,Consumer credit,-125,2709.0
27810,5022606,Closed,currency 1,-512,0,218.0,-276.0,,0,234000.0,0.0,0.0,0.0,Consumer credit,-270,9000.0
27812,5695075,Closed,currency 1,-1414,0,-1140.0,-1114.0,,0,58707.0,0.0,0.0,0.0,Consumer credit,-705,
27813,6761519,Closed,currency 1,-501,0,-134.0,-162.0,,0,127152.0,0.0,0.0,0.0,Consumer credit,-156,
27814,6637293,Active,currency 1,-1336,0,-242.0,,,0,135000.0,135931.5,0.0,0.0,Credit card,-31,0.0
27815,5318195,Active,currency 1,-187,0,177.0,,,0,583668.0,,,0.0,Consumer credit,-8,
27816,6571955,Active,currency 1,-116,0,,,9922.5,0,157500.0,156132.0,0.0,0.0,Credit card,-12,
27817,6075870,Active,currency 1,-14,0,564.0,,0.0,0,156613.5,156613.5,0.0,0.0,Consumer credit,-14,
27819,6070627,Active,currency 1,-858,0,10015.0,,1692.0,0,45000.0,,,0.0,Credit card,-32,
27820,5165613,Closed,currency 1,-666,0,-483.0,-481.0,0.0,0,43830.0,0.0,0.0,0.0,Consumer credit,-477,
27821,6032730,Closed,currency 1,-416,0,-324.0,-295.0,,0,49455.0,,,0.0,Consumer credit,-289,0.0
27825,5025596,Closed,currency 1,-939,0,-574.0,-576.0,,0,473184.0,0.0,0.0,0.0,Consumer credit,-23,
27826,5315069,Closed,currency 1,-1633,0,-1350.0,-1345.0,,0,25740.0,0.0,,0.0,Consumer credit,-541,3469.5
27830,5141471,Active,currency 1,-180,0,553.0,,,0,751500.0,622048.5,0.0,0.0,Consumer credit,-20,
27831,6594402,Closed,currency 1,-827,0,-526.0,-524.0,,0,156600.0,0.0,0.0,0.0,Consumer credit,-517,
27833,5717975,Closed,currency 1,-1399,0,-783.0,-783.0,,0,1644750.0,0.0,0.0,0.0,Mortgage,-776,
27837,6773432,Closed,currency 1,-2683,0,-2317.0,-2440.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-2437,
27838,5742290,Closed,currency 1,-2798,0,-2490.0,-2490.0,,0,54648.0,0.0,0.0,0.0,Consumer credit,-1032,0.0
27839,5723644,Closed,currency 1,-2910,0,-2363.0,-2659.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-537,
27841,6510426,Active,currency 1,-194,0,1267.0,,,0,454500.0,454500.0,,0.0,Consumer credit,-150,32400.0
27842,5974793,Closed,currency 1,-933,0,-629.0,-629.0,,0,82831.5,0.0,0.0,0.0,Consumer credit,-622,
27843,5967815,Closed,currency 1,-1106,0,-984.0,-984.0,0.0,0,54232.65,0.0,0.0,0.0,Consumer credit,-984,
